Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.01471 0.00000 8.00000 4.0000000000 2.6073790840    4.001  2.542  4.1536  4.064    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -1.586 -0.571 -0.639 -0.447
0.01471 0.00000 8.00000 4.0784993172 2.6080416908    4.078  2.584  4.1566  4.043    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -1.690 -0.658 -0.727 -0.532
0.01471 0.00000 8.00000 4.1807775497 2.6088622304    4.179  2.638  4.1600  4.013    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -1.825 -0.775 -0.845 -0.647
0.01471 0.00000 8.00000 4.1999998093 2.6090113217    4.198  2.648  4.1605  4.007    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -1.851 -0.798 -0.867 -0.669
0.01471 0.00000 8.00000 4.2509932518 2.6093993338    4.249  2.675  4.1619  3.990    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -1.918 -0.857 -0.928 -0.728
0.01471 0.00000 8.00000 4.3314595222 2.6099902891    4.329  2.719  4.1632  3.961    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -2.026 -0.958 -1.029 -0.828
0.01471 0.00000 8.00000 4.4000000954 2.6104741055    4.397  2.756  4.1639  3.933    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -2.119 -1.047 -1.118 -0.917
0.01471 0.00000 8.00000 4.4010009766 2.6104810423    4.398  2.756  4.1639  3.933    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -2.120 -1.049 -1.120 -0.919
0.01471 0.00000 8.00000 4.5065407753 2.6111926637    4.504  2.813  4.1639  3.886    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -2.263 -1.192 -1.263 -1.062
0.01471 0.00000 8.00000 4.5875558853 2.6117134522    4.584  2.858  4.1626  3.844    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -2.374 -1.311 -1.381 -1.181
0.01471 0.00000 8.00000 4.5999999046 2.6117915791    4.597  2.864  4.1622  3.837    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -2.391 -1.330 -1.401 -1.201
0.01471 0.00000 8.00000 4.6612281799 2.6121690096    4.659  2.898  4.1600  3.800    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -2.476 -1.428 -1.498 -1.300
0.01471 0.00000 8.00000 4.7466464043 2.6126768931    4.744  2.946  4.1553  3.742    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -2.594 -1.575 -1.643 -1.450
0.01471 0.00000 8.00000 4.8000001907 2.6129836005    4.798  2.976  4.1508  3.698    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -2.671 -1.677 -1.745 -1.555
0.01471 0.00000 8.00000 4.8195066452 2.6130937869    4.818  2.987  4.1491  3.682    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -2.698 -1.715 -1.782 -1.594
0.01471 0.00000 8.00000 4.8799676895 2.6134288872    4.878  3.023  4.1421  3.624    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -2.786 -1.844 -1.909 -1.727
0.01471 0.00000 8.00000 4.9364042282 2.6137331788    4.935  3.056  4.1343  3.564    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -2.870 -1.972 -2.035 -1.859
0.01471 0.00000 8.00000 4.9836487770 2.6139818244    4.982  3.086  4.1259  3.506    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -2.944 -2.094 -2.154 -1.986
0.01471 0.00000 8.00000 5.0000000000 2.6140666223    4.999  3.097  4.1239  3.487    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -2.973 -2.135 -2.194 -2.028
0.01471 0.00000 8.00000 5.0362086296 2.6142521496    5.035  3.123  4.1194  3.446    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -3.038 -2.225 -2.283 -2.121
0.01471 0.00000 8.00000 5.0380892754 2.6142617019    5.037  3.125  4.1192  3.444    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -3.041 -2.229 -2.288 -2.126
0.01471 0.00000 8.00000 5.0452866554 2.6142981840    5.044  3.134  4.1225  3.449    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -3.064 -2.233 -2.292 -2.128
0.01471 0.00000 8.00000 5.0621008873 2.6143829473    5.061  3.157  4.1327  3.468    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -3.122 -2.234 -2.297 -2.123
0.01471 0.00000 8.00000 5.0667004585 2.6144060218    5.066  3.172  4.1434  3.496    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -3.160 -2.211 -2.277 -2.094
0.01471 0.00000 8.00000 5.0687646866 2.6144163617    5.068  3.187  4.1539  3.524    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -3.197 -2.188 -2.257 -2.064
0.01471 0.00000 8.00000 5.0698776245 2.6144219325    5.069  3.204  4.1646  3.549    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -3.240 -2.170 -2.242 -2.040
0.01471 0.00000 8.00000 5.0704975128 2.6144250341    5.070  3.221  4.1737  3.569    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -3.283 -2.160 -2.235 -2.025
0.01471 0.00000 8.00000 5.0708436966 2.6144267659    5.070  3.231  4.1790  3.580    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -3.308 -2.154 -2.230 -2.016
0.01471 0.00000 8.00000 5.0710239410 2.6144276674    5.070  3.213  4.1744  3.579    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -3.264 -2.136 -2.211 -2.000
0.01471 0.00000 8.00000 5.0711846352 2.6144284711    5.071  3.191  4.1662  3.569    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -3.208 -2.128 -2.200 -1.997
0.01471 0.00000 8.00000 5.0713305473 2.6144292008    5.071  3.177  4.1570  3.546    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -3.172 -2.145 -2.215 -2.019
0.01471 0.00000 8.00000 5.0715098381 2.6144300974    5.071  3.172  4.1452  3.504    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -3.159 -2.200 -2.267 -2.081
0.01471 0.00000 8.00000 5.0716986656 2.6144310416    5.071  3.179  4.1336  3.450    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -3.178 -2.285 -2.348 -2.173
0.01471 0.00000 8.00000 5.0719032288 2.6144320644    5.071  3.192  4.1218  3.391    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -3.209 -2.383 -2.442 -2.278
0.01471 0.00000 8.00000 5.0721187592 2.6144331419    5.071  3.203  4.1100  3.332    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -3.237 -2.477 -2.533 -2.380
0.01471 0.00000 8.00000 5.0723428726 2.6144342622    5.072  3.211  4.0982  3.276    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -3.259 -2.563 -2.615 -2.473
0.01471 0.00000 8.00000 5.0725708008 2.6144354015    5.072  3.217  4.0863  3.223    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -3.273 -2.642 -2.689 -2.559
0.01471 0.00000 8.00000 5.0728001595 2.6144365478    5.072  3.221  4.0744  3.172    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -3.282 -2.714 -2.758 -2.638
0.01471 0.00000 8.00000 5.0730295181 2.6144376940    5.072  3.223  4.0625  3.122    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -3.287 -2.781 -2.821 -2.713
0.01471 0.00000 8.00000 5.0732555389 2.6144388234    5.073  3.223  4.0505  3.074    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -3.289 -2.843 -2.879 -2.782
0.01471 0.00000 8.00000 5.0734772682 2.6144399312    5.073  3.223  4.0385  3.026    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -3.288 -2.902 -2.933 -2.849
0.01471 0.00000 8.00000 5.0736918449 2.6144410032    5.073  3.222  4.0265  2.980    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -3.284 -2.956 -2.984 -2.911
0.01471 0.00000 8.00000 5.0738992691 2.6144420393    5.073  3.220  4.0145  2.934    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -3.279 -3.007 -3.030 -2.971
0.01471 0.00000 8.00000 5.0740981102 2.6144430325    5.073  3.217  4.0025  2.888    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -3.272 -3.055 -3.073 -3.028
0.01471 0.00000 8.00000 5.0742888451 2.6144439851    5.074  3.213  3.9904  2.844    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -3.263 -3.100 -3.113 -3.082
0.01471 0.00000 8.00000 5.0744700432 2.6144448900    5.074  3.209  3.9784  2.800    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -3.253 -3.142 -3.149 -3.134
0.01471 0.00000 8.00000 5.0746431351 2.6144457544    5.074  3.205  3.9663  2.756    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -3.241 -3.179 -3.181 -3.184
0.01471 0.00000 8.00000 5.0748076439 2.6144465758    5.074  3.199  3.9543  2.713    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -3.229 -3.213 -3.208 -3.231
0.01471 0.00000 8.00000 5.0749630928 2.6144473519    5.074  3.194  3.9422  2.670    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -3.215 -3.243 -3.229 -3.275
0.01471 0.00000 8.00000 5.0751113892 2.6144480923    5.075  3.188  3.9301  2.628    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -3.200 -3.266 -3.244 -3.316
0.01471 0.00000 8.00000 5.0752511024 2.6144487898    5.075  3.182  3.9180  2.586    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -3.184 -3.281 -3.247 -3.352
0.01471 0.00000 8.00000 5.0753831863 2.6144494491    5.075  3.175  3.9058  2.544    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -3.168 -3.289 -3.242 -3.385
0.01471 0.00000 8.00000 5.0755081177 2.6144500727    5.075  3.168  3.8937  2.502    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -3.150 -3.292 -3.230 -3.414
0.01471 0.00000 8.00000 5.0756263733 2.6144506630    5.075  3.161  3.8816  2.461    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -3.132 -3.287 -3.208 -3.440
0.01471 0.00000 8.00000 5.0757374763 2.6144512175    5.075  3.154  3.8694  2.419    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -3.114 -3.279 -3.180 -3.464
0.01471 0.00000 8.00000 5.0758428574 2.6144517435    5.075  3.146  3.8573  2.379    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -3.095 -3.266 -3.146 -3.487
0.01471 0.00000 8.00000 5.0759425163 2.6144522408    5.075  3.138  3.8451  2.338    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -3.076 -3.250 -3.107 -3.506
0.01471 0.00000 8.00000 5.0760369301 2.6144527120    5.075  3.130  3.8330  2.297    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -3.056 -3.231 -3.065 -3.522
0.01471 0.00000 8.00000 5.0761265755 2.6144531593    5.076  3.122  3.8208  2.256    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -3.035 -3.209 -3.019 -3.534
0.01471 0.00000 8.00000 5.0762109756 2.6144535805    5.076  3.114  3.8086  2.216    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -3.015 -3.185 -2.971 -3.545
0.01471 0.00000 8.00000 5.0762915611 2.6144539826    5.076  3.105  3.7964  2.176    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -2.993 -3.159 -2.918 -3.552
0.01471 0.00000 8.00000 5.0763678551 2.6144543632    5.076  3.097  3.7843  2.136    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -2.972 -3.130 -2.861 -3.557
0.01471 0.00000 8.00000 5.0764403343 2.6144547249    5.076  3.088  3.7722  2.096    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -2.950 -3.097 -2.799 -3.559
0.01471 0.00000 8.00000 5.0765099525 2.6144550722    5.076  3.079  3.7601  2.057    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -2.928 -3.062 -2.734 -3.557
0.01471 0.00000 8.00000 5.0765762329 2.6144554029    5.076  3.070  3.7483  2.019    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -2.905 -3.023 -2.667 -3.548
0.01471 0.00000 8.00000 5.0766420364 2.6144557312    5.076  3.060  3.7370  1.983    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -2.880 -2.981 -2.598 -3.533
0.01471 0.00000 8.00000 5.0767111778 2.6144560761    5.076  3.049  3.7258  1.950    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -2.852 -2.932 -2.522 -3.511
0.01471 0.00000 8.00000 5.0767879486 2.6144564591    5.076  3.035  3.7153  1.921    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -2.819 -2.876 -2.440 -3.480
0.01471 0.00000 8.00000 5.0768852234 2.6144569444    5.076  3.017  3.7052  1.899    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -2.773 -2.807 -2.345 -3.433
0.01471 0.00000 8.00000 5.0769977570 2.6144575057    5.076  2.995  3.6964  1.886    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -2.718 -2.728 -2.244 -3.373
0.01471 0.00000 8.00000 5.0771231651 2.6144581312    5.077  2.971  3.6877  1.875    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -2.657 -2.642 -2.136 -3.306
0.01471 0.00000 8.00000 5.0772600174 2.6144588138    5.077  2.951  3.6790  1.860    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -2.608 -2.567 -2.040 -3.248
0.01471 0.00000 8.00000 5.0773568153 2.6144592966    5.077  2.945  3.6730  1.842    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -2.594 -2.532 -1.990 -3.226
0.01471 0.00000 8.00000 5.0774550438 2.6144597864    5.077  2.958  3.6670  1.806    3  0.000  0.538     5.41     4.93     3.67     2.64     2.17  4    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -2.624 -2.540 -1.981 -3.247
0.01471 0.00000 8.00000 5.0775876045 2.6144604475    5.077  2.990  3.6587  1.741    3  0.000  0.537     6.22     5.55     4.11     2.97     2.43  4    -1e-30      0.00 7.107e-01 2.745e-01 2.619e-03 7.155e-04 6.497e-03 -1.000 1.476e-02 -2.705 -2.588 -2.006 -3.314
0.01471 0.00000 8.00000 5.0776958466 2.6144609873    5.077  3.030  3.6521  1.674    3  0.000  0.536     7.18     6.27     4.61     3.34     2.74  4    -1e-30      0.00 7.107e-01 2.745e-01 2.613e-03 7.171e-04 6.497e-03 -1.000 1.477e-02 -2.806 -2.661 -2.060 -3.402
0.01471 0.00000 8.00000 5.0777840614 2.6144614272    5.077  3.067  3.6472  1.617    3  0.000  0.531     8.10     6.94     5.08     3.68     3.02  4    -1e-30      0.00 7.106e-01 2.746e-01 2.589e-03 7.274e-04 6.497e-03 -1.000 1.477e-02 -2.898 -2.731 -2.115 -3.483
0.01471 0.00000 8.00000 5.0778727531 2.6144618694    5.077  3.102  3.6430  1.565    3  0.000  0.518     9.05     7.63     5.56     4.04     3.31  4    -1e-30      0.00 7.106e-01 2.746e-01 2.526e-03 7.722e-04 6.497e-03 -1.000 1.477e-02 -2.986 -2.799 -2.171 -3.560
0.01471 0.00000 8.00000 5.0779914856 2.6144624614    5.077  3.142  3.6385  1.508    3  0.000  0.492    10.24     8.46     6.14     4.46     3.67  4    -1e-30      0.00 7.106e-01 2.746e-01 2.395e-03 9.047e-04 6.497e-03 -1.000 1.478e-02 -3.085 -2.877 -2.236 -3.647
0.01471 0.00000 8.00000 5.0780405998 2.6144627063    5.077  3.154  3.6373  1.491    3  0.000  0.482    10.60     8.71     6.32     4.59     3.77  4    -1e-30      0.00 7.106e-01 2.746e-01 2.348e-03 9.606e-04 6.497e-03 -1.000 1.480e-02 -3.114 -2.899 -2.254 -3.672
0.01471 0.00000 8.00000 5.0781493187 2.6144632483    5.078  3.176  3.6349  1.459    3  0.000  0.463    11.36     9.24     6.68     4.86     3.99  4    -1e-30      0.00 7.105e-01 2.747e-01 2.255e-03 1.074e-03 6.497e-03 -1.000 1.480e-02 -3.171 -2.943 -2.289 -3.723
0.01471 0.00000 8.00000 5.0781788826 2.6144633957    5.078  3.181  3.6344  1.453    3  0.000  0.459    11.51     9.34     6.75     4.92     4.04  4    -1e-30      0.00 7.105e-01 2.747e-01 2.238e-03 1.096e-03 6.497e-03 -1.000 1.480e-02 -3.181 -2.951 -2.295 -3.732
0.01471 0.00000 8.00000 5.0785303116 2.6144651476    5.078  3.222  3.6299  1.393    3  0.000  0.428    13.08    10.41     7.49     5.46     4.49  4    -1e-30      0.00 7.104e-01 2.748e-01 2.084e-03 1.285e-03 6.497e-03 -1.000 1.485e-02 -3.286 -3.032 -2.360 -3.826
0.01471 0.00000 8.00000 5.0789632797 2.6144673055    5.078  3.265  3.6255  1.332    3  0.000  0.404    14.88    11.62     8.31     6.07     4.99  4    -1e-30      0.00 7.103e-01 2.748e-01 1.969e-03 1.429e-03 6.494e-03 -1.000 1.486e-02 -3.393 -3.115 -2.424 -3.920
0.01471 0.00000 8.00000 5.0794024467 2.6144694940    5.079  3.306  3.6215  1.275    3  0.000  0.393    16.80    12.87     9.17     6.71     5.51  4    -1e-30      0.00 7.089e-01 2.762e-01 1.889e-03 1.608e-03 6.402e-03 -1.000 1.486e-02 -3.496 -3.194 -2.488 -4.011
0.01471 0.00000 8.00000 5.0798792839 2.6144718696    5.079  3.350  3.6175  1.216    3  0.000  0.389    19.08    14.34    10.16     7.44     6.12  4    -1e-30      0.00 7.049e-01 2.802e-01 1.820e-03 1.842e-03 6.230e-03 -1.000 1.486e-02 -3.605 -3.279 -2.556 -4.107
0.01471 0.00000 8.00000 5.0803551674 2.6144742400    5.080  3.393  3.6138  1.158    3  0.000  0.388    21.59    15.92    11.23     8.24     6.78  4    -1e-30      0.00 6.989e-01 2.862e-01 1.765e-03 2.062e-03 6.057e-03 -1.000 1.484e-02 -3.713 -3.364 -2.623 -4.202
0.01471 0.00000 8.00000 5.0808310509 2.6144766099    5.080  3.436  3.6102  1.101    3  0.000  0.388    24.41    17.66    12.40     9.11     7.50  4    -1e-30      0.00 6.925e-01 2.927e-01 1.722e-03 2.239e-03 5.916e-03 -1.000 1.483e-02 -3.820 -3.448 -2.692 -4.298
0.01471 0.00000 8.00000 5.0812797546 2.6144788440    5.081  3.473  3.6071  1.051    3  0.000  0.388    27.14    19.32    13.52     9.94     8.18  4    -1e-30      0.00 6.872e-01 2.980e-01 1.693e-03 2.359e-03 5.820e-03 -1.000 1.482e-02 -3.914 -3.520 -2.748 -4.379
