Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.00049103 -1.50000 10.00000 0.0900000036 1.0816895926    0.090 -3.185  3.4747  5.428    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -5.3e-17      0.00 7.485e-01 2.510e-01 8.884e-05 2.397e-05 2.174e-04 -1.000 4.941e-04 12.732 13.622 15.515 12.354
0.00049103 -1.50000 10.00000 0.0962926000 1.1393690776    0.096 -2.999  3.5012  5.377    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.33e-17      0.00 7.475e-01 2.520e-01 8.884e-05 2.397e-05 2.174e-04 -1.000 4.941e-04 12.267 13.014 14.503 11.845
0.00049103 -1.50000 10.00000 0.1000000015 1.1711064122    0.100 -2.895  3.5160  5.349    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.07e-16      0.00 7.469e-01 2.526e-01 8.884e-05 2.397e-05 2.174e-04 -1.000 4.941e-04 12.007 12.675 13.992 11.560
0.00049103 -1.50000 10.00000 0.1199999973 1.3193154249    0.120 -2.609  3.5472  5.267    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.08e-16      0.00 7.447e-01 2.548e-01 8.884e-05 2.397e-05 2.174e-04 -1.000 4.940e-04 11.293 11.799 12.855 10.786
0.00049103 -1.50000 10.00000 0.1400000006 1.4384526719    0.140 -2.428  3.5625  5.214    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -3.1e-16      0.00 7.431e-01 2.564e-01 8.884e-05 2.397e-05 2.174e-04 -1.000 4.941e-04 10.841 11.274 12.234 10.307
0.00049103 -1.50000 10.00000 0.1599999964 1.5372931554    0.160 -2.288  3.5727  5.173    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -4.2e-16      0.00 7.418e-01 2.577e-01 8.884e-05 2.397e-05 2.174e-04 -1.000 4.941e-04 10.489 10.878 11.783 9.939
0.00049103 -1.50000 10.00000 0.2000000179 1.6938791367    0.200 -2.068  3.5860  5.103    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.75e-16      0.00 7.406e-01 2.589e-01 8.884e-05 2.397e-05 2.174e-04 -1.000 4.940e-04 9.940 10.276 11.116 9.372
0.00049103 -1.50000 10.00000 0.2500000000 1.8403257998    0.250 -1.863  3.5971  5.039    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.04e-15      0.00 7.405e-01 2.590e-01 8.883e-05 2.397e-05 2.174e-04 -1.000 4.941e-04 9.427 9.723 10.514 8.848
0.00049103 -1.50000 10.00000 0.3000000417 1.9529140366    0.300 -1.706  3.6057  4.996    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.43e-15      0.00 7.406e-01 2.589e-01 8.882e-05 2.397e-05 2.174e-04 -1.000 4.941e-04 9.035 9.302 10.057 8.449
0.00049103 -1.50000 10.00000 0.3168833256 1.9855392854    0.317 -1.661  3.6083  4.985    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.57e-15      0.00 7.406e-01 2.589e-01 8.881e-05 2.397e-05 2.174e-04 -1.000 4.941e-04 8.924 9.181 9.926 8.334
0.00049103 -1.50000 10.00000 0.3499999940 2.0434174644    0.350 -1.580  3.6130  4.966    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.84e-15      0.00 7.407e-01 2.588e-01 8.879e-05 2.397e-05 2.174e-04 -1.000 4.940e-04 8.719 8.962 9.688 8.126
0.00049103 -1.50000 10.00000 0.4000000060 2.1185024399    0.400 -1.439  3.6240  4.927    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.49e-15      0.00 7.503e-01 2.492e-01 8.884e-05 2.397e-05 2.174e-04 -1.000 4.941e-04 8.368 8.575 9.259 7.767
0.00049103 -1.50000 10.00000 0.4500000179 2.1822809362    0.450 -1.268  3.6423  4.880    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.67e-15      0.00 7.504e-01 2.491e-01 8.884e-05 2.397e-05 2.174e-04 -1.000 4.941e-04 7.939 8.090 8.707 7.330
0.00049103 -1.50000 10.00000 0.5000000000 2.2374541529    0.500 -1.076  3.6676  4.835    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -5.7e-15      0.00 7.504e-01 2.491e-01 8.884e-05 2.397e-05 2.174e-04 -1.000 4.942e-04 7.460 7.538 8.070 6.842
0.00049103 -1.50000 10.00000 0.5500000715 2.2836583126    0.550 -0.870  3.6921  4.769    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -9.43e-15      0.00 7.792e-01 2.203e-01 7.924e-05 2.139e-05 1.940e-04 -1.000 4.904e-04 6.945 6.964 7.425 6.328
0.00049103 -1.50000 10.00000 0.6000000238 2.3211213258    0.600 -0.670  3.7185  4.712    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.53e-14      0.00 7.883e-01 2.112e-01 7.634e-05 2.061e-05 1.871e-04 -1.000 4.705e-04 6.446 6.423 6.822 5.843
0.00049103 -1.50000 10.00000 0.6032770276 2.3233285109    0.603 -0.657  3.7204  4.709    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.58e-14      0.00 7.890e-01 2.105e-01 7.612e-05 2.056e-05 1.866e-04 -1.000 4.874e-04 6.412 6.387 6.781 5.811
0.00049103 -1.50000 10.00000 0.6160757542 2.3316908628    0.616 -0.604  3.7280  4.695    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.79e-14      0.00 7.918e-01 2.078e-01 7.525e-05 2.033e-05 1.845e-04 -1.000 3.997e-04 6.280 6.247 6.626 5.688
0.00049103 -1.50000 10.00000 0.6309819818 2.3409400989    0.631 -0.543  3.7367  4.679    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -2.07e-14      0.00 7.952e-01 2.044e-01 7.419e-05 2.004e-05 1.820e-04 -1.000 4.430e-04 6.126 6.087 6.447 5.546
0.00049103 -1.50000 10.00000 0.6447324157 2.3490375063    0.645 -0.486  3.7447  4.664    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -2.38e-14      0.00 7.985e-01 2.011e-01 7.315e-05 1.977e-05 1.795e-04 -1.000 3.952e-04 5.984 5.941 6.285 5.416
0.00049103 -1.50000 10.00000 0.6499999762 2.3520353107    0.650 -0.464  3.7477  4.658    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -2.51e-14      0.00 7.998e-01 1.998e-01 7.274e-05 1.966e-05 1.785e-04 -1.000 3.974e-04 5.930 5.886 6.224 5.367
0.00049103 -1.50000 10.00000 0.6502491832 2.3521757530    0.650 -0.463  3.7478  4.657    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -2.51e-14      0.00 7.999e-01 1.997e-01 7.272e-05 1.965e-05 1.784e-04 -1.000 3.959e-04 5.927 5.883 6.221 5.365
0.00049103 -1.50000 10.00000 0.6658071280 2.3607047199    0.666 -0.398  3.7560  4.635    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -2.96e-14      0.00 8.046e-01 1.950e-01 7.121e-05 1.925e-05 1.749e-04 -1.000 3.949e-04 5.765 5.720 6.040 5.220
0.00049103 -1.50000 10.00000 0.6802874207 2.3682411527    0.680 -0.337  3.7634  4.613    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -3.46e-14      0.00 8.095e-01 1.901e-01 6.969e-05 1.884e-05 1.712e-04 -1.000 3.949e-04 5.612 5.568 5.873 5.084
0.00049103 -1.50000 10.00000 0.6940334439 2.3750618382    0.694 -0.278  3.7702  4.590    1  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1 -4.02e-14      0.00 8.145e-01 1.852e-01 6.813e-05 1.843e-05 1.675e-04 -1.000 3.960e-04 5.465 5.423 5.715 4.954
0.00049103 -1.50000 10.00000 0.6999999881 2.3779266974    0.700 -0.252  3.7731  4.580    1  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1  -4.3e-14      0.00 8.167e-01 1.829e-01 6.741e-05 1.824e-05 1.658e-04 -1.000 3.961e-04 5.401 5.360 5.646 4.897
0.00049103 -1.50000 10.00000 0.7042089701 2.3799141086    0.704 -0.234  3.7751  4.572    1  0.000  0.541     0.00     0.00     0.00     0.00     0.00 -1 -4.52e-14      0.00 8.188e-01 1.808e-01 6.669e-05 1.807e-05 1.643e-04 -1.000 3.936e-04 5.355 5.314 5.597 4.856
0.00049103 -1.50000 10.00000 0.7167675495 2.3856848586    0.717 -0.178  3.7808  4.546    1  0.000  0.539     0.00     0.00     0.00     0.00     0.00 -1 -5.24e-14      0.00 8.253e-01 1.744e-01 6.444e-05 1.751e-05 1.594e-04 -1.000 3.569e-04 5.214 5.177 5.449 4.731
0.00049103 -1.50000 10.00000 0.7288631797 2.3910272256    0.729 -0.122  3.7861  4.519    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1  -6.1e-14      0.00 8.319e-01 1.678e-01 6.217e-05 1.696e-05 1.545e-04 -1.000 2.960e-04 5.075 5.040 5.302 4.606
0.00049103 -1.50000 10.00000 0.7396256924 2.3956122260    0.739 -0.071  3.7906  4.492    1  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -7.02e-14      0.00 8.379e-01 1.618e-01 6.019e-05 1.647e-05 1.501e-04 -1.000 2.965e-04 4.948 4.914 5.169 4.491
0.00049103 -1.50000 10.00000 0.7497707009 2.3997958528    0.749 -0.021  3.7948  4.465    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -8.08e-14      0.00 8.433e-01 1.564e-01 5.841e-05 1.603e-05 1.463e-04 -1.000 2.960e-04 4.822 4.791 5.037 4.376
0.00049103 -1.50000 10.00000 0.7500000000 2.3998889087    0.750 -0.020  3.7949  4.464    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1  -8.1e-14      0.00 8.435e-01 1.562e-01 5.837e-05 1.602e-05 1.462e-04 -1.000 2.960e-04 4.819 4.788 5.034 4.374
0.00049103 -1.50000 10.00000 0.7509133816 2.4002589355    0.750 -0.015  3.7952  4.461    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -8.21e-14      0.00 8.438e-01 1.560e-01 5.831e-05 1.601e-05 1.460e-04 -1.000 2.977e-04 4.808 4.777 5.023 4.363
0.00049103 -1.50000 10.00000 0.7613236904 2.4044042992    0.761  0.039  3.7993  4.430    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -9.56e-14      0.00 8.468e-01 1.529e-01 5.777e-05 1.587e-05 1.449e-04 -1.000 2.990e-04 4.673 4.643 4.882 4.239
0.00049103 -1.50000 10.00000 0.7709969282 2.4081409996    0.770  0.092  3.8031  4.398    1  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -1.11e-13      0.00 8.492e-01 1.505e-01 5.736e-05 1.577e-05 1.440e-04 -1.000 2.961e-04 4.541 4.512 4.744 4.117
0.00049103 -1.50000 10.00000 0.7795653939 2.4113620190    0.779  0.141  3.8064  4.366    1  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -1.29e-13      0.00 8.512e-01 1.485e-01 5.706e-05 1.570e-05 1.434e-04 -1.000 2.972e-04 4.417 4.388 4.615 4.000
0.00049103 -1.50000 10.00000 0.7877417207 2.4143606115    0.787  0.192  3.8094  4.332    1  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -1.49e-13      0.00 8.530e-01 1.467e-01 5.683e-05 1.564e-05 1.430e-04 -1.000 2.967e-04 4.291 4.263 4.484 3.882
0.00049103 -1.50000 10.00000 0.7952778339 2.4170617083    0.794  0.241  3.8120  4.297    1  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -1.73e-13      0.00 8.544e-01 1.453e-01 5.665e-05 1.560e-05 1.426e-04 -1.000 2.962e-04 4.169 4.140 4.357 3.765
0.00049103 -1.50000 10.00000 0.8000000119 2.4187244405    0.799  0.273  3.8135  4.273    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -1.91e-13      0.00 8.552e-01 1.445e-01 5.655e-05 1.557e-05 1.425e-04 -1.000 2.961e-04 4.087 4.058 4.272 3.687
0.00049103 -1.50000 10.00000 0.8032053113 2.4198402613    0.802  0.295  3.8145  4.257    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -2.04e-13      0.00 8.551e-01 1.446e-01 5.665e-05 1.560e-05 1.428e-04 -1.000 3.012e-04 4.031 4.002 4.215 3.633
0.00049103 -1.50000 10.00000 0.8098247051 2.4221124718    0.809  0.344  3.8164  4.219    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -2.38e-13      0.00 8.543e-01 1.454e-01 5.705e-05 1.571e-05 1.438e-04 -1.000 3.686e-04 3.910 3.879 4.089 3.515
0.00049103 -1.50000 10.00000 0.8171582222 2.4245804498    0.816  0.402  3.8177  4.170    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -2.87e-13      0.00 8.523e-01 1.473e-01 5.779e-05 1.592e-05 1.456e-04 -1.000 3.948e-04 3.764 3.733 3.939 3.372
0.00049103 -1.50000 10.00000 0.8182356358 2.4249387524    0.817  0.411  3.8179  4.163    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -2.95e-13      0.00 8.520e-01 1.476e-01 5.791e-05 1.595e-05 1.459e-04 -1.000 3.948e-04 3.742 3.710 3.917 3.350
0.00049103 -1.50000 10.00000 0.8202961087 2.4256209659    0.819  0.430  3.8178  4.145    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -3.15e-13      0.00 8.513e-01 1.483e-01 5.815e-05 1.602e-05 1.465e-04 -1.000 3.949e-04 3.696 3.664 3.870 3.304
0.00049103 -1.50000 10.00000 0.8261502385 2.4275379061    0.825  0.485  3.8165  4.087    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -3.79e-13      0.00 8.495e-01 1.502e-01 5.883e-05 1.621e-05 1.482e-04 -1.000 3.951e-04 3.556 3.522 3.730 3.160
0.00049103 -1.50000 10.00000 0.8310296535 2.4291119652    0.829  0.540  3.8130  4.021    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -4.62e-13      0.00 8.479e-01 1.517e-01 5.940e-05 1.636e-05 1.496e-04 -1.000 3.953e-04 3.421 3.385 3.597 3.016
0.00049103 -1.50000 10.00000 0.8318548203 2.4293760587    0.830  0.550  3.8121  4.008    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -4.84e-13      0.00 8.476e-01 1.520e-01 5.949e-05 1.639e-05 1.499e-04 -1.000 3.953e-04 3.395 3.359 3.573 2.988
0.00049103 -1.50000 10.00000 0.8326126933 2.4296180847    0.831  0.560  3.8108  3.992    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -5.03e-13      0.00 8.474e-01 1.522e-01 5.958e-05 1.641e-05 1.501e-04 -1.000 3.953e-04 3.370 3.333 3.549 2.959
0.00049103 -1.50000 10.00000 0.8351595402 2.4304277180    0.833  0.597  3.8053  3.936    2  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -5.81e-13      0.00 8.466e-01 1.530e-01 5.987e-05 1.649e-05 1.508e-04 -1.000 3.954e-04 3.279 3.240 3.464 2.855
0.00049103 -1.50000 10.00000 0.8371006250 2.4310409787    0.835  0.628  3.7991  3.881    2  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -6.63e-13      0.00 8.460e-01 1.536e-01 6.010e-05 1.655e-05 1.514e-04 -1.000 3.955e-04 3.201 3.161 3.395 2.763
0.00049103 -1.50000 10.00000 0.8386152983 2.4315172530    0.837  0.655  3.7919  3.826    2  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -7.51e-13      0.00 8.455e-01 1.541e-01 6.027e-05 1.660e-05 1.518e-04 -1.000 3.957e-04 3.134 3.092 3.338 2.680
0.00049103 -1.50000 10.00000 0.8398337364 2.4318989456    0.838  0.678  3.7841  3.772    2  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -8.43e-13      0.00 8.397e-01 1.599e-01 6.204e-05 1.708e-05 1.562e-04 -1.000 3.813e-04 3.076 3.034 3.293 2.605
0.00049103 -1.50000 10.00000 0.8408484459 2.4322158467    0.839  0.698  3.7761  3.721    2  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -9.36e-13      0.00 8.269e-01 1.728e-01 6.576e-05 1.808e-05 1.651e-04 -1.000 3.506e-04 3.026 2.984 3.257 2.538
0.00049103 -1.50000 10.00000 0.8417323828 2.4324911906    0.840  0.716  3.7683  3.672    2  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -1.03e-12      0.00 8.066e-01 1.930e-01 7.151e-05 1.962e-05 1.788e-04 -1.000 4.026e-04 2.981 2.940 3.227 2.477
0.00049103 -1.50000 10.00000 0.8425478935 2.4327446308    0.841  0.736  3.7607  3.622    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.14e-12      0.00 7.886e-01 2.109e-01 7.659e-05 2.097e-05 1.909e-04 -1.000 4.335e-04 2.931 2.891 3.192 2.412
0.00049103 -1.50000 10.00000 0.8433664441 2.4329984490    0.841  0.764  3.7533  3.565    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1  -1.3e-12      0.00 7.772e-01 2.224e-01 7.981e-05 2.183e-05 1.986e-04 -1.000 4.474e-04 2.861 2.824 3.139 2.329
0.00049103 -1.50000 10.00000 0.8440065384 2.4331965366    0.842  0.795  3.7484  3.514    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.48e-12      0.00 7.716e-01 2.280e-01 8.138e-05 2.225e-05 2.023e-04 -1.000 4.441e-04 2.783 2.749 3.073 2.244
0.00049103 -1.50000 10.00000 0.8446400762 2.4333922552    0.843  0.831  3.7440  3.461    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.71e-12      0.00 7.675e-01 2.321e-01 8.252e-05 2.256e-05 2.051e-04 -1.000 3.961e-04 2.693 2.661 2.994 2.147
0.00049103 -1.50000 10.00000 0.8448379636 2.4334533193    0.843  0.845  3.7430  3.442    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1  -1.8e-12      0.00 7.666e-01 2.330e-01 8.273e-05 2.262e-05 2.056e-04 -1.000 4.290e-04 2.657 2.625 2.959 2.109
0.00049103 -1.50000 10.00000 0.8453689814 2.4336170183    0.843  0.886  3.7405  3.392    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1  -2.1e-12      0.00 7.643e-01 2.352e-01 8.326e-05 2.276e-05 2.068e-04 -1.000 4.807e-04 2.554 2.524 2.863 2.003
0.00049103 -1.50000 10.00000 0.8459497690 2.4337957895    0.844  0.935  3.7380  3.333    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -2.51e-12      0.00 7.620e-01 2.375e-01 8.373e-05 2.289e-05 2.079e-04 -1.000 4.901e-04 2.433 2.405 2.749 1.879
0.00049103 -1.50000 10.00000 0.8464428782 2.4339473512    0.844  0.980  3.7362  3.281    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -2.96e-12      0.00 7.601e-01 2.394e-01 8.406e-05 2.297e-05 2.087e-04 -1.000 4.905e-04 2.320 2.294 2.642 1.765
0.00049103 -1.50000 10.00000 0.8469140530 2.4340919814    0.845  1.026  3.7344  3.228    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -3.49e-12      0.00 7.583e-01 2.412e-01 8.431e-05 2.305e-05 2.094e-04 -1.000 4.940e-04 2.205 2.181 2.531 1.648
0.00049103 -1.50000 10.00000 0.8473926187 2.4342386911    0.845  1.076  3.7327  3.171    3  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -4.19e-12      0.00 7.565e-01 2.431e-01 8.446e-05 2.313e-05 2.100e-04 -1.000 4.614e-04 2.079 2.056 2.410 1.520
0.00049103 -1.50000 10.00000 0.8478324413 2.4343733557    0.845  1.126  3.7311  3.115    3  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -5.01e-12      0.00 7.547e-01 2.449e-01 8.446e-05 2.323e-05 2.104e-04 -1.000 4.529e-04 1.954 1.933 2.289 1.394
0.00049103 -1.50000 10.00000 0.8482272625 2.4344941050    0.846  1.175  3.7296  3.060    3  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -5.97e-12      0.00 7.530e-01 2.465e-01 8.428e-05 2.339e-05 2.108e-04 -1.000 4.788e-04 1.832 1.813 2.173 1.271
0.00049103 -1.50000 10.00000 0.8485724330 2.4345995636    0.846  1.221  3.7281  3.009    3  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -7.03e-12      0.00 7.516e-01 2.479e-01 8.395e-05 2.367e-05 2.111e-04 -1.000 4.923e-04 1.718 1.700 2.062 1.155
0.00049103 -1.50000 10.00000 0.8489086628 2.4347021958    0.846  1.270  3.7266  2.954    3  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1 -8.38e-12      0.00 7.503e-01 2.492e-01 8.343e-05 2.413e-05 2.113e-04 -1.000 4.940e-04 1.596 1.580 1.945 1.032
0.00049103 -1.50000 10.00000 0.8492313027 2.4348005919    0.846  1.321  3.7249  2.896    3  0.000  0.522     0.00     0.00     0.00     0.00     0.00 -1 -1.01e-11      0.00 7.491e-01 2.504e-01 8.276e-05 2.479e-05 2.115e-04 -1.000 4.935e-04 1.468 1.454 1.823 0.903
0.00049103 -1.50000 10.00000 0.8495016694 2.4348829799    0.846  1.367  3.7233  2.844    3  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1 -1.19e-11      0.00 7.481e-01 2.514e-01 8.212e-05 2.548e-05 2.116e-04 -1.000 4.935e-04 1.352 1.340 1.712 0.786
0.00049103 -1.50000 10.00000 0.8497484326 2.4349581227    0.847  1.413  3.7218  2.792    3  0.000  0.514     0.00     0.00     0.00     0.00     0.00 -1  -1.4e-11      0.00 7.474e-01 2.521e-01 8.153e-05 2.617e-05 2.117e-04 -1.000 4.880e-04 1.238 1.227 1.602 0.670
0.00049103 -1.50000 10.00000 0.8499803543 2.4350287003    0.847  1.460  3.7201  2.738    3  0.000  0.510     0.00     0.00     0.00     0.00     0.00 -1 -1.66e-11      0.00 7.468e-01 2.528e-01 8.103e-05 2.677e-05 2.118e-04 -1.000 4.659e-04 1.120 1.112 1.489 0.551
0.00049103 -1.50000 10.00000 0.8500000238 2.4350346840    0.847  1.464  3.7200  2.734    3  0.000  0.510     0.00     0.00     0.00     0.00     0.00 -1 -1.69e-11      0.00 7.467e-01 2.528e-01 8.099e-05 2.681e-05 2.118e-04 -1.000 4.632e-04 1.110 1.102 1.480 0.541
0.00049103 -1.50000 10.00000 0.8500950933 2.4350636009    0.847  1.484  3.7192  2.711    3  0.000  0.509     0.00     0.00     0.00     0.00     0.00 -1 -1.82e-11      0.00 7.465e-01 2.530e-01 8.081e-05 2.703e-05 2.118e-04 -1.000 4.501e-04 1.060 1.053 1.432 0.490
0.00049103 -1.50000 10.00000 0.8502922058 2.4351235321    0.847  1.529  3.7176  2.659    3  0.000  0.507     0.00     0.00     0.00     0.00     0.00 -1 -2.14e-11      0.00 7.462e-01 2.533e-01 8.053e-05 2.738e-05 2.119e-04 -1.000 4.541e-04 0.947 0.942 1.325 0.377
0.00049103 -1.50000 10.00000 0.8504767418 2.4351796105    0.847  1.575  3.7159  2.606    3  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1 -2.53e-11      0.00 7.459e-01 2.536e-01 8.030e-05 2.767e-05 2.119e-04 -1.000 4.941e-04 0.832 0.829 1.216 0.261
0.00049103 -1.50000 10.00000 0.8506460190 2.4352310273    0.847  1.621  3.7141  2.553    3  0.000  0.504     0.00     0.00     0.00     0.00     0.00 -1 -2.99e-11      0.00 7.458e-01 2.537e-01 8.017e-05 2.784e-05 2.120e-04 -1.000 4.941e-04 0.717 0.718 1.108 0.145
0.00049103 -1.50000 10.00000 0.8507986665 2.4352773728    0.847  1.666  3.7124  2.501    3  0.000  0.504     0.00     0.00     0.00     0.00     0.00 -1 -3.52e-11      0.00 7.457e-01 2.538e-01 8.013e-05 2.789e-05 2.120e-04 -1.000 4.941e-04 0.605 0.608 1.001 0.032
0.00049103 -1.50000 10.00000 0.8509389162 2.4353199373    0.847  1.711  3.7106  2.449    3  0.000  0.504     0.00     0.00     0.00     0.00     0.00 -1 -4.15e-11      0.00 7.457e-01 2.538e-01 8.012e-05 2.790e-05 2.120e-04 -1.000 4.941e-04 0.493 0.497 0.895 -0.083
0.00049103 -1.50000 10.00000 0.8510676622 2.4353589963    0.847  1.756  3.7086  2.396    3  0.000  0.504     0.00     0.00     0.00     0.00     0.00 -1 -4.88e-11      0.00 7.457e-01 2.538e-01 8.011e-05 2.791e-05 2.120e-04 -1.000 4.940e-04 0.380 0.388 0.790 -0.197
0.00049103 -1.50000 10.00000 0.8511869311 2.4353951681    0.846  1.801  3.7067  2.343    3  0.000  0.504     0.00     0.00     0.00     0.00     0.00 -1 -5.76e-11      0.00 7.457e-01 2.538e-01 8.011e-05 2.792e-05 2.120e-04 -1.000 4.942e-04 0.267 0.277 0.684 -0.311
0.00049103 -1.50000 10.00000 0.8512979746 2.4354288348    0.846  1.847  3.7048  2.290    3  0.000  0.504     0.00     0.00     0.00     0.00     0.00 -1  -6.8e-11      0.00 7.457e-01 2.538e-01 8.010e-05 2.793e-05 2.120e-04 -1.000 4.941e-04 0.154 0.167 0.578 -0.426
0.00049103 -1.50000 10.00000 0.8513988853 2.4354594206    0.846  1.891  3.7028  2.238    3  0.000  0.504     0.00     0.00     0.00     0.00     0.00 -1 -8.01e-11      0.00 7.457e-01 2.538e-01 8.009e-05 2.794e-05 2.120e-04 -1.000 4.941e-04 0.042 0.058 0.474 -0.539
0.00049103 -1.50000 10.00000 0.8514943719 2.4354883547    0.846  1.937  3.7008  2.184    3  0.000  0.504     0.00     0.00     0.00     0.00     0.00 -1 -9.46e-11      0.00 7.457e-01 2.538e-01 8.009e-05 2.795e-05 2.120e-04 -1.000 4.941e-04 -0.071 -0.053 0.369 -0.654
0.00049103 -1.50000 10.00000 0.8515785336 2.4355138510    0.846  1.980  3.6987  2.133    3  0.000  0.504     0.00     0.00     0.00     0.00     0.00 -1 -1.11e-10      0.00 7.457e-01 2.538e-01 8.008e-05 2.796e-05 2.120e-04 -1.000 4.940e-04 -0.179 -0.156 0.270 -0.763
0.00049103 -1.50000 10.00000 0.8516573310 2.4355377169    0.845  2.022  3.6967  2.082    3  0.000  0.504     0.00     0.00     0.00     0.00     0.00 -1 -1.29e-10      0.00 7.457e-01 2.538e-01 8.008e-05 2.796e-05 2.120e-04 -1.000 4.941e-04 -0.284 -0.258 0.173 -0.869
0.00049103 -1.50000 10.00000 0.8517361879 2.4355615958    0.845  2.064  3.6947  2.032    3  0.000  0.504     0.00     0.00     0.00     0.00     0.00 -1 -1.51e-10      0.00 7.457e-01 2.539e-01 8.007e-05 2.797e-05 2.120e-04 -1.000 4.941e-04 -0.389 -0.359 0.078 -0.974
0.00049103 -1.50000 10.00000 0.8518394828 2.4355928671    0.844  2.101  3.6930  1.987    3  0.000  0.504     0.00     0.00     0.00     0.00     0.00 -1 -1.75e-10      0.00 7.456e-01 2.539e-01 8.007e-05 2.798e-05 2.120e-04 -1.000 4.941e-04 -0.483 -0.450 -0.009 -1.070
